file,path,year,page,theme,term,quote
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,33,climate,\bscope\s*1\b,"ustainable aviation fuel and RNG. Refer above for total electricity consumption. Actual activity data is sourced from direct measurement or third-party invoices when possible. Where actual data is not available, consumption is estimated. Our estimation methodology for natural gas and ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,33,climate,\bscope\s*2\b,d indirect greenhouse gas (GHG) emissions data with consideration of the principles and guidance of the World Resources Institute (WRI) and the World Business Council for Sustainable Development’s (WBCSD) The Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (Revised ...
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,33,climate,\bscope\s*3\b,"World Resources Institute (WRI) and the World Business Council for Sustainable Development’s (WBCSD) The Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (Revised Edition), GHG Protocol Scope 2 Guidance: An amendment to the GHG Protocol Corporate Standard , and ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,33,climate,\bscope\s*3\b,are recognized external standards. Organizational Boundary NIKE uses the operational control approach in conformance with the GHG Protocol to report its energy and emissions metrics for 100% of the facilities where NIKE has operational control. Scope Reporting coverage addressing NIKE’s ...
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,33,climate,\bGHG Protocol\b,"ons data with consideration of the principles and guidance of the World Resources Institute (WRI) and the World Business Council for Sustainable Development’s (WBCSD) The Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (Revised Edition), GHG Protocol Scope 2 ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,33,climate,\bGHG Protocol\b,"l for Sustainable Development’s (WBCSD) The Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (Revised Edition), GHG Protocol Scope 2 Guidance: An amendment to the GHG Protocol Corporate Standard , and the Corporate Value Chain (Scope 3) Accounting and ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,33,climate,\bGHG Protocol\b,"rporate Accounting and Reporting Standard (Revised Edition), GHG Protocol Scope 2 Guidance: An amendment to the GHG Protocol Corporate Standard , and the Corporate Value Chain (Scope 3) Accounting and Reporting Standard: Supplement to the GHG Protocol Corporate Accounting and ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,33,climate,\bGHG Protocol\b,"and the Corporate Value Chain (Scope 3) Accounting and Reporting Standard: Supplement to the GHG Protocol Corporate Accounting and Reporting Standard (together the “GHG Protocol”), which are recognized external standards. Organizational Boundary NIKE uses the operational control approach in conformance ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,34,climate,\bscope\s*1\b,hicles at WHQ and GCHQ. Fuel consumed includes gasoline. Company-leased fleet vehicles for use by employees in other geographies are not included in reporting at this time. Jets Includes jet fuel and sustainable aviation fuel from our business travel using ...
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,34,climate,\bscope\s*1\b,"NIKE’s third-party travel provider are estimated to be 4% of reported commercial travel emissions and are not represented in this Management Assertion. Commercial air travel emissions are estimated based on mileage calculated from number and route distance of trips, presented ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,34,climate,\bscope\s*1\b,"stics Campus [ELC]) – Gasoline consumed in owned or operated vehicles in Air Manufacturing Innovation locations, currently reflecting two vehicles in Beaverton, OR – Dry ice and CO 2 consumed in Air Manufacturing Innovation locations Total emissions from the excluded ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,34,climate,\bscope\s*1\b,"onsumed in owned or operated vehicles in Air Manufacturing Innovation locations, currently reflecting two vehicles in Beaverton, OR – Dry ice and CO 2 consumed in Air Manufacturing Innovation locations Total emissions from the excluded sources are estimated to be ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,34,climate,\bscope\s*3\b,"CHQ. Fuel consumed includes gasoline. Company-leased fleet vehicles for use by employees in other geographies are not included in reporting at this time. Jets Includes jet fuel and sustainable aviation fuel from our business travel using NIKE’s corporate jets, operated ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,34,climate,\bscope\s*3\b,es. Trips that are not booked through NIKE’s third-party travel provider are estimated to be 4% of reported commercial travel emissions and are not represented in this Management Assertion. Commercial air travel emissions are estimated based on mileage calculated from ...
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,35,climate,\bscope\s*1\b,"Reporting Approach Management Assertion Assurance SASB GRI Data FY24 NIKE, Inc. Sustainability Data35 GHG Base Data Activity data used to calculate Scope 1 (direct) emissions is sourced from direct measurements, third-party invoices, or internal or third-party service records (e.g., fugitive ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,35,climate,\bscope\s*1\b,"or third-party service records (e.g., fugitive emissions from refrigerant gas loss hi-sene, diesel, propane, gasoline, jet fuel, sustainable aviation fuel, and natural gas). Activity data used to calculate Scope 2 (indirect) emissions is sourced from third- party invoices (e.g., electricity). ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,35,climate,\bscope\s*1\b,via a variety of internal processes and systems. Scope 3 (commercial air travel) data used to report GHG emissions from transporting our employees is obtained from reports provided by third parties which includes number of flights and distance data. As ...
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,35,climate,\bscope\s*1\b,"nsumption data. Estimates are described in more detail below. Reported data has been rounded to the nearest whole number. Estimation Methodology Estimation methodologies employ reasonable assumptions to avoid understating NIKE’s emissions footprint and are described below. In FY24, approximately 60% ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,35,climate,\bscope\s*2\b,"alculate Scope 1 (direct) emissions is sourced from direct measurements, third-party invoices, or internal or third-party service records (e.g., fugitive emissions from refrigerant gas loss hi-sene, diesel, propane, gasoline, jet fuel, sustainable aviation fuel, and natural gas). Activity data used ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,35,climate,\bscope\s*2\b,"rty service records (e.g., fugitive emissions from refrigerant gas loss hi-sene, diesel, propane, gasoline, jet fuel, sustainable aviation fuel, and natural gas). Activity data used to calculate Scope 2 (indirect) emissions is sourced from third- party invoices (e.g., electricity). Wherever ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,35,climate,\bscope\s*2\b,y of internal processes and systems. Scope 3 (commercial air travel) data used to report GHG emissions from transporting our employees is obtained from reports provided by third parties which includes number of flights and distance data. As described in ...
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,35,climate,\bscope\s*2\b,"stimation methodologies employ reasonable assumptions to avoid understating NIKE’s emissions footprint and are described below. In FY24, approximately 60% of reported Scope 1 emissions were estimated, primarily driven by retail and followed by DCs, then offices. In FY24, approximately 67% ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,35,climate,\bscope\s*3\b,"e, gasoline, jet fuel, sustainable aviation fuel, and natural gas). Activity data used to calculate Scope 2 (indirect) emissions is sourced from third- party invoices (e.g., electricity). Wherever possible, Scope 1 and Scope 2 data is collected across the business ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,36,climate,\bscope\s*2\b,"ons by gas are 38,168, 103, 30, and 19,089 of CO 2, CH 4, N2O, and HFCs,66 respectively. The other GHGs of sulfur hexafluoride (SF 6), perfluorocarbons (PFCs) and nitrogen trifluoride (NF 3) are not emitted by NIKE owned or ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,36,climate,\bscope\s*2\b,"ies, reflecting market boundary considerations. Remaining consumption is converted to CO 2e using the respective emission factors. Emissions from biofuel renewable energy credits are calculated using biofuel source and supplier-specific emission factors applied to CO 2, CH 4, and N ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,36,climate,\bGHG Protocol\b,"f GHG emissions by gas are 38,168, 103, 30, and 19,089 of CO 2, CH 4, N2O, and HFCs,66 respectively. The other GHGs of sulfur hexafluoride (SF 6), perfluorocarbons (PFCs) and nitrogen trifluoride (NF 3) are not emitted by NIKE ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,37,climate,\bscope\s*1\b,"sumed the only refrigerant was R-410A whereas for FY23, NIKE assumed refrigerants also included R123, R22, R32, R290, R407C, and R600A. As a result of the above changes, FY24 fugitive emissions from refrigerant gas loss decreased by approximately 6%, which ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,37,climate,\bscope\s*1\b,"s, FY24 fugitive emissions from refrigerant gas loss decreased by approximately 6%, which resulted in a decrease of approximately 2% in reported Scope 1 emissions.The table below outlines the emission factor sources used in FY24 emissions calculations. EMISSION SOURCEEMISSIONS SOURCE ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,37,climate,\bscope\s*1\b,"ion factor sources used in FY24 emissions calculations. EMISSION SOURCEEMISSIONS SOURCE TYPEEMISSION FACTOR EMPLOYED Scope 1 Natural Gas 2006 IPCC Guidelines for National Greenhouse Gas Inventories, Volume 2, Energy, Chapter 2, Stationary Combustion, Table 2.4 http://www.ipcc-nggip.iges.or.jp/public/2006gl/vol2.html Scope 1 Hi-sene 2006 ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,37,climate,\bscope\s*1\b,"006 IPCC Guidelines for National Greenhouse Gas Inventories, Volume 2, Energy, Chapter 2, Stationary Combustion, Table 2.4 http://www.ipcc-nggip.iges.or.jp/public/2006gl/vol2.html Scope 1 Hi-sene 2006 IPCC Guidelines for National Greenhouse Gas Inventories, Volume 2, Energy, Chapter 2, Stationary Combustion, Table 2.4 Scope 1 ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,37,climate,\bscope\s*1\b,"lines for National Greenhouse Gas Inventories, Volume 2, Energy, Chapter 2, Stationary Combustion, Table 2.4 Scope 1 Diesel National Archives Code of Federal Regulations – Subpart MM (Table MM-1) 2006 IPCC Guidelines for National Greenhouse Gas Inventories, Volume 2, Energy, ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,37,climate,\bscope\s*1\b,", Stationary Combustion, Table 2.4 Scope 1 Diesel National Archives Code of Federal Regulations – Subpart MM (Table MM-1) 2006 IPCC Guidelines for National Greenhouse Gas Inventories, Volume 2, Energy, Chapter 2, Stationary Combustion, Table 2.4 Scope 1 Propane US ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,37,climate,\bscope\s*1\b,"Stationary Combustion, Table 2.4 Scope 1 Propane US EPA Climate Leadership, GHG Emission Factors Hub, 2024 Scope 1 Gasoline National Archives Code of Federal Regulations –Subpart MM (Table MM-1) 2006 IPCC Guidelines for National Greenhouse Gas Inventories, Volume 2, Energy, ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,37,climate,\bscope\s*2\b,"s Code of Federal Regulations –Subpart MM (Table MM-1) 2006 IPCC Guidelines for National Greenhouse Gas Inventories, Volume 2, Energy, Chapter 2, Stationary Combustion, Table 2.4 Scope 1 Jet Fuel 2006 IPCC Guidelines for National Greenhouse Gas Inventories, Volume 2, ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,37,climate,\bscope\s*2\b,"e in scope of NIKE’s U.S. vPPA – Facilities in the European Economic Area that are in scope of NIKE’s EU vPPA – Facilities in the EU, Greater China (GC), and APLA (Asia Pacific Latin America) that purchase solar and/or ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,37,climate,\bscope\s*2\b,"lar and/or wind, biomass, or small scale hydro Guarantees of Origin (GOs)/Energy Attribute Certificates (EACs) Scope 2 Electricity (U.S.) Green-e Energy US Residual Mix Emissions Rates July 2022 (Updated October 2022) For facilities in the U.S. that do not have ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,37,climate,\bscope\s*2\b,"that do not have contractual instruments, NIKE uses residual mix factors. Scope 2 Electricity (U.S.) eGRID (location-based) September 2023 In the absence of contractual instruments and residual mix factors, NIKE applies a regional/national grid mix factor. This only applies to ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,37,climate,\bscope\s*2\b,"struments and residual mix factors, NIKE applies a regional/national grid mix factor. This only applies to landlord-managed facilities in the U.S. Scope 2 Electricity (EU) AIB European Residual Mixes June 2023 For facilities in the EU that do not have ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,37,climate,\bscope\s*3\b,"nce of contractual instruments, residual mix factors, and a regional/national grid mix factor, NIKE applies a protocol that covers all countries globally. This global protocol serves as a catch-all for any facilities that haven’t obtained an emission factor from a ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,37,climate,\bGHG Protocol\b,"rid mix factor, NIKE applies a protocol that covers all countries globally. This global protocol serves as a catch-all for any facilities that haven’t obtained an emission factor from a more granular source in the market-based hierarchy. Scope 3 (Commercial ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,39,climate,\bscope\s*1\b,"insights the data provides. We understand that we must adapt and be nimble to keep pace with new innovations, broadening data sets, and emerging standards. We continue to focus on the internal controls in our sustainability data processes and systems. ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,39,climate,\bscope\s*1\b,"d emissions, renewable energy including direct fuel use and electricity, Scope 3 commercial air travel emissions; and cumulative water restoration funding). More information can be found in the Appendix. COVID-19 Methodology Estimation methodology for FY20 Q4 COVID-19 slowdown adjustments are ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,39,climate,\bscope\s*3\b,"ns, broadening data sets, and emerging standards. We continue to focus on the internal controls in our sustainability data processes and systems. We have obtained external assurance on select reported metrics (Scope 1 and 2 energy consumption and emissions, renewable ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,45,water,\bwastewater\b,"water stewardship progress we make with suppliers. During FY24, we achieved a 15% reduction in freshwater use for dyeing and finishing vs. our FY20 baseline, a testament to the ongoing commitment of our strategic suppliers. To reach this, we worked ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,45,water,\bwastewater\b,"a 15% reduction in freshwater use for dyeing and finishing vs. our FY20 baseline, a testament to the ongoing commitment of our strategic suppliers. To reach this, we worked with suppliers to increase water efficiency through automation, new wastewater recycling ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,45,water,\bwastewater\b,"we worked with suppliers to increase water efficiency through automation, new wastewater recycling technologies, reducing reliance on freshwater by using wastewater from nearby facilities, and closely monitoring water usage. In FY24, over 90% of strategic suppliers met the Zero Discharge ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,45,water,\bwastewater\b,"water stewardship progress we make with suppliers. During FY24, we achieved a 15% reduction in freshwater use for dyeing and finishing vs. our FY20 baseline, a testament to the ongoing commitment of our strategic suppliers. To reach this, we worked ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,45,water,\bwastewater\b,"a 15% reduction in freshwater use for dyeing and finishing vs. our FY20 baseline, a testament to the ongoing commitment of our strategic suppliers. To reach this, we worked with suppliers to increase water efficiency through automation, new wastewater recycling ..."
"FY24_NIKE,-Inc.-Sustainability-Data.pdf","2024/FY24_NIKE,-Inc.-Sustainability-Data.pdf",2024,45,water,\bwastewater\b,"we worked with suppliers to increase water efficiency through automation, new wastewater recycling technologies, reducing reliance on freshwater by using wastewater from nearby facilities and closely monitoring water usage. In FY24, over 90% of strategic suppliers met the Zero Discharge ..."
